id,price_doc
31872,10820424.30 
31873,6325000.30 
31874,5440272.10 
31875,5201342.10 
31876,5309549.90 
31877,23247479.20 
31878,3200193.30 
31879,8780003.70 
31880,11857316.90 
31881,5138400.90 
31882,14820379.50 
31883,5309549.90 
31884,5530000.00 
31885,6884922.90 
31886,10169615.20 
31887,9183384.30 
31888,4436115.00 
31889,11895926.30 
31890,5309549.90 
31891,2837315.40 
31892,4084402.80 
31893,17241320.20 
31894,6654844.40 
31895,3861792.50 
31896,4084402.80 
31897,3751690.30 
31898,4229953.10 
31899,3999465.80 
31900,5347600.00 
31901,7529197.30 
31902,7621848.30 
31903,4303980.00 
31904,4168007.90 
31905,6655016.10 
31906,4492332.50 
31907,4040582.60 
31908,3675277.00 
31909,7865504.40 
31910,5053455.50 
31911,3961834.80 
31912,6510671.80 
31913,8592473.30 
31914,5810000.00 
31915,6810370.70 
31916,4168007.90 
31917,5316675.90 
31918,4541908.20 
31919,7376424.10 
31920,4374793.30 
31921,7015808.50 
31922,5311994.10 
31923,11536731.30 
31924,12103418.40 
31925,5071250.00 
31926,9744676.30 
31927,16134078.00 
31928,7705464.30 
31929,16567386.50 
31930,8144373.30 
31931,5368524.10 
31932,7333840.00 
31933,6380999.20 
31934,6136286.70 
31935,5410135.70 
31936,4311701.60 
31937,6080797.60 
31938,5357500.00 
31939,5479250.00 
31940,6810370.70 
31941,25136138.60 
31942,5405000.00 
31943,6779363.90 
31944,3798324.00 
31945,5942500.00 
31946,9185731.70 
31947,9181500.00 
31948,6370299.80 
31949,8251270.20 
31950,9155619.30 
31951,6017500.00 
31952,6175000.00 
31953,3839809.70 
31954,12648009.30 
31955,4605950.00 
31956,5687500.00 
31957,5106606.50 
31958,3893450.00 
31959,10898843.80 
31960,7655278.30 
31961,6215000.00 
31962,5560160.70 
31963,6687500.00 
31964,5264225.10 
31965,5315610.90 
31966,14850474.90 
31967,12233321.00 
31968,7985862.30 
31969,26087880.00 
31970,6075829.80 
31971,4488848.60 
31972,5962675.20 
31973,4875590.30 
31974,7085142.60 
31975,3882102.10 
31976,4179832.20 
31977,8893444.40 
31978,5565828.70 
31979,5463557.80 
31980,5328397.70 
31981,5531000.00 
31982,11411396.40 
31983,9016807.00 
31984,7144000.00 
31985,5270049.40 
31986,4488848.60 
31987,5338453.10 
31988,6905723.30 
31989,12434416.00 
31990,3764507.90 
31991,10031210.00 
31992,5183058.20 
31993,8495000.00 
31994,8121051.80 
31995,6789800.00 
31996,8448997.10 
31997,5299390.20 
31998,4040582.60 
31999,5016257.50 
32000,6533116.20 
32001,35486897.40 
32002,18033308.10 
32003,10426265.30 
32004,7567237.60 
32005,5328397.70 
32006,14919196.10 
32007,9340492.30 
32008,6229427.60 
32009,4084402.80 
32010,7861092.00 
32011,5501805.40 
32012,2111971.50 
32013,5469889.80 
32014,5808222.40 
32015,8361450.00 
32016,7320555.10 
32017,11452727.60 
32018,8460124.50 
32019,5702500.00 
32020,5557779.50 
32021,9429023.40 
32022,5977437.00 
32023,4001442.50 
32024,5553074.60 
32025,5263926.70 
32026,4709526.50 
32027,5574910.00 
32028,5573937.70 
32029,15963158.40 
32030,4045425.60 
32031,3918014.60 
32032,8877545.80 
32033,6685422.50 
32034,4018527.80 
32035,7264258.30 
32036,5735326.50 
32037,8117377.00 
32038,5306537.50 
32039,3844209.40 
32040,12568428.40 
32041,3764507.90 
32042,5998507.00 
32043,26085351.10 
32044,5832165.60 
32045,3699410.90 
32046,8395000.00 
32047,19959412.40 
32048,11538177.40 
32049,7596326.00 
32050,14659739.30 
32051,8117377.00 
32052,6533116.20 
32053,8606612.80 
32054,6400660.00 
32055,4527542.40 
32056,9055915.30 
32057,5559086.90 
32058,4513750.00 
32059,5117196.60 
32060,6303123.70 
32061,7567000.00 
32062,6662858.30 
32063,7494730.00 
32064,11306135.10 
32065,6285130.10 
32066,6666118.60 
32067,3817695.30 
32068,5238880.40 
32069,2947113.30 
32070,13727831.50 
32071,5068706.00 
32072,4009875.00 
32073,3723053.60 
32074,5501805.40 
32075,11561005.00 
32076,17846208.40 
32077,8544481.80 
32078,4033527.80 
32079,4222453.10 
32080,5260801.70 
32081,26264855.00 
32082,5774184.00 
32083,3915993.30 
32084,6808347.60 
32085,8140102.90 
32086,10650000.00 
32087,5364500.00 
32088,17339438.60 
32089,5320000.00 
32090,16131824.10 
32091,7653641.20 
32092,5501805.40 
32093,4385039.70 
32094,8294547.20 
32095,6214777.60 
32096,3624802.90 
32097,12523742.30 
32098,6655000.00 
32099,8898199.90 
32100,8402500.00 
32101,6328004.50 
32102,4037296.20 
32103,3961834.80 
32104,5938314.10 
32105,7557929.90 
32106,7653641.20 
32107,5857871.20 
32108,3997354.50 
32109,6030000.00 
32110,3918014.60 
32111,14672602.60 
32112,19780200.70 
32113,9703511.40 
32114,8344449.30 
32115,6863220.00 
32116,7197183.90 
32117,8777614.80 
32118,7772431.50 
32119,9356109.80 
32120,12084485.20 
32121,2947113.30 
32122,10476542.60 
32123,24336808.20 
32124,10916538.90 
32125,10434704.80 
32126,9355450.80 
32127,9022045.80 
32128,5998507.00 
32129,4750000.00 
32130,3264330.40 
32131,10973957.90 
32132,2111971.50 
32133,3959086.30 
32134,4066033.00 
32135,7669500.00 
32136,10362848.80 
32137,8777000.00 
32138,5998507.00 
32139,7569323.50 
32140,5336104.40 
32141,3583846.00 
32142,4222453.10 
32143,7010000.00 
32144,4709526.50 
32145,30927465.60 
32146,7775987.70 
32147,4641110.50 
32148,5126050.00 
32149,11802740.00 
32150,5309549.90 
32151,9629115.80 
32152,5276863.50 
32153,8121051.80 
32154,5511586.90 
32155,7954162.10 
32156,5226883.10 
32157,14192262.80 
32158,10958701.70 
32159,14169927.30 
32160,4544311.10 
32161,11108000.00 
32162,9753500.00 
32163,8381437.10 
32164,12128565.60 
32165,9725779.90 
32166,9340492.30 
32167,12173681.80 
32168,12152702.60 
32169,5121150.00 
32170,11904565.60 
32171,11781663.50 
32172,8735965.30 
32173,5372000.00 
32174,6891709.40 
32175,15108550.70 
32176,4611000.00 
32177,8733228.20 
32178,6220000.00 
32179,10641561.00 
32180,5600000.00 
32181,6383192.70 
32182,4000059.30 
32183,6108347.60 
32184,11388212.30 
32185,4572000.00 
32186,7965061.50 
32187,3999465.80 
32188,7967521.50 
32189,4066033.00 
32190,5832165.60 
32191,4894878.60 
32192,13842033.60 
32193,5409460.00 
32194,3847445.90 
32195,11177548.10 
32196,17907912.60 
32197,11780829.50 
32198,8121051.80 
32199,8017220.00 
32200,9703249.30 
32201,8862435.40 
32202,3723053.60 
32203,3587649.80 
32204,8082364.60 
32205,15394123.00 
32206,9185072.60 
32207,9607293.10 
32208,5627260.20 
32209,4875590.30 
32210,6262127.10 
32211,27403298.20 
32212,5501805.40 
32213,7986500.00 
32214,5835655.60 
32215,6702500.00 
32216,5964017.40 
32217,5588600.30 
32218,5557779.50 
32219,9762018.90 
32220,6414410.30 
32221,9189400.10 
32222,4465000.00 
32223,4638093.10 
32224,5815721.50 
32225,6724067.00 
32226,7818750.00 
32227,18744628.40 
32228,8035466.60 
32229,17340912.80 
32230,5101379.70 
32231,16417203.60 
32232,4084402.80 
32233,4768114.60 
32234,14639585.90 
32235,20587067.50 
32236,7019919.70 
32237,41542848.00 
32238,4448600.00 
32239,11813978.30 
32240,7089000.00 
32241,5573937.70 
32242,6109976.20 
32243,8446333.30 
32244,5053750.00 
32245,9421000.00 
32246,18582658.50 
32247,6693666.30 
32248,9661802.80 
32249,7166292.70 
32250,6704919.20 
32251,6501250.00 
32252,5337133.10 
32253,9440771.20 
32254,28128738.40 
32255,6042500.00 
32256,7083266.20 
32257,4081654.30 
32258,7105500.00 
32259,5931081.30 
32260,10093698.80 
32261,30975638.40 
32262,8777614.80 
32263,4847500.00 
32264,4632747.60 
32265,10196771.30 
32266,12720384.00 
32267,5982703.70 
32268,4150000.00 
32269,5995820.00 
32270,11074699.00 
32271,7374404.00 
32272,3614590.30 
32273,10586680.70 
32274,5016766.60 
32275,7083266.20 
32276,9356109.80 
32277,9602490.00 
32278,7492272.70 
32279,3107000.00 
32280,5939750.10 
32281,6135216.30 
32282,9231192.20 
32283,8121051.80 
32284,4455978.90 
32285,10471092.00 
32286,13350640.60 
32287,6205000.00 
32288,5842500.00 
32289,4522579.00 
32290,9597136.20 
32291,6994211.50 
32292,11813268.00 
32293,4526500.00 
32294,13572693.90 
32295,6247205.10 
32296,8014960.50 
32297,10633309.40 
32298,9349356.20 
32299,3032127.30 
32300,8172001.50 
32301,14852103.30 
32302,9995656.00 
32303,6587607.20 
32304,5016766.60 
32305,5540000.00 
32306,9597136.20 
32307,11772843.50 
32308,4838950.00 
32309,6971155.00 
32310,6167500.00 
32311,7514974.60 
32312,3999465.80 
32313,5760000.00 
32314,7200186.60 
32315,14076642.00 
32316,4813267.80 
32317,10973957.90 
32318,10916073.80 
32319,3277009.50 
32320,8366670.70 
32321,7176887.60 
32322,4452000.00 
32323,7443548.10 
32324,6008678.00 
32325,4668633.40 
32326,4330821.20 
32327,4940000.00 
32328,8694076.00 
32329,4859130.00 
32330,5881848.80 
32331,5022885.00 
32332,6864772.50 
32333,9122223.30 
32334,4668900.50 
32335,7517323.00 
32336,10980812.90 
32337,6004199.50 
32338,4932510.40 
32339,9059617.40 
32340,6555993.80 
32341,6742250.00 
32342,5889807.30 
32343,7587223.60 
32344,5114597.70 
32345,6329866.20 
32346,5555726.50 
32347,5137200.00 
32348,8017610.00 
32349,8150524.30 
32350,14343557.00 
32351,8593230.60 
32352,8712688.80 
32353,5334102.80 
32354,6589324.50 
32355,6681000.00 
32356,5265000.00 
32357,7522500.00 
32358,8437500.00 
32359,23249338.00 
32360,5913228.00 
32361,9563621.50 
32362,10820236.90 
32363,4839222.00 
32364,4857700.50 
32365,6100000.00 
32366,8811000.00 
32367,4069259.60 
32368,5390000.00 
32369,9125750.00 
32370,3698360.10 
32371,7600504.40 
32372,9408731.10 
32373,9555000.00 
32374,17926739.00 
32375,5361672.40 
32376,7762873.30 
32377,6536253.50 
32378,6954966.90 
32379,4794918.20 
32380,5470884.00 
32381,5511586.90 
32382,11027748.00 
32383,12523742.30 
32384,5101379.70 
32385,7073262.00 
32386,9692231.10 
32387,3999465.80 
32388,5074674.80 
32389,10643996.50 
32390,4197924.40 
32391,8121051.80 
32392,7046200.00 
32393,5735326.50 
32394,4898810.20 
32395,5016766.60 
32396,5559086.90 
32397,8121051.80 
32398,5242824.20 
32399,9671672.00 
32400,6301809.10 
32401,8328816.40 
32402,4084402.80 
32403,11527049.90 
32404,4875266.70 
32405,13342659.20 
32406,5835655.60 
32407,6412364.90 
32408,5123500.00 
32409,18756649.00 
32410,4980076.00 
32411,5735326.50 
32412,9340492.30 
32413,12244150.00 
32414,12655752.50 
32415,5565828.70 
32416,10916795.60 
32417,7706154.20 
32418,5417500.00 
32419,5841260.60 
32420,7486219.50 
32421,2111971.50 
32422,4459450.00 
32423,5931081.30 
32424,6319800.00 
32425,4488848.60 
32426,10293198.80 
32427,9824730.80 
32428,7156000.00 
32429,8059065.90 
32430,4173639.80 
32431,8743465.10 
32432,8777000.00 
32433,3988656.30 
32434,10002552.40 
32435,6585797.50 
32436,8020500.00 
32437,10589629.50 
32438,5959975.10 
32439,4640000.00 
32440,7633773.60 
32441,3869477.60 
32442,6827000.00 
32443,5487421.40 
32444,5837500.00 
32445,12217536.10 
32446,9236320.70 
32447,9474568.00 
32448,4499500.00 
32449,11456788.20 
32450,5309487.30 
32451,16184462.50 
32452,6951828.80 
32453,5998507.00 
32454,4732417.00 
32455,7667248.00 
32456,5401880.20 
32457,6329866.20 
32458,8785675.20 
32459,10629059.40 
32460,6856860.60 
32461,12238301.70 
32462,7285054.60 
32463,4891000.00 
32464,9743274.70 
32465,4455978.90 
32466,8476227.10 
32467,4927000.00 
32468,8224600.50 
32469,7192362.00 
32470,11457701.60 
32471,21910568.60 
32472,7122500.00 
32473,5478248.30 
32474,3478131.60 
32475,14343557.00 
32476,5274500.00 
32477,4066033.00 
32478,7775987.70 
32479,4225392.70 
32480,12529405.10 
32481,5876911.80 
32482,5309549.90 
32483,9629115.80 
32484,12347376.70 
32485,16131824.10 
32486,7812506.60 
32487,6414410.30 
32488,13620387.10 
32489,13789504.10 
32490,6174000.00 
32491,6988447.20 
32492,9559763.90 
32493,7474412.90 
32494,5224994.20 
32495,5254271.90 
32496,5996055.80 
32497,7440065.00 
32498,13439489.00 
32499,11017755.00 
32500,4771663.30 
32501,8117736.00 
32502,8535350.00 
32503,4957655.00 
32504,4702000.00 
32505,7344419.70 
32506,7034156.30 
32507,3673764.70 
32508,6651955.70 
32509,4425000.00 
32510,15431208.40 
32511,4691908.20 
32512,5507360.30 
32513,5097194.10 
32514,7278000.60 
32515,6178540.00 
32516,18532065.20 
32517,8314686.90 
32518,4709526.50 
32519,4488848.60 
32520,2129078.30 
32521,7735350.00 
32522,5417500.00 
32523,8639250.40 
32524,6601103.50 
32525,5650000.00 
32526,9804730.00 
32527,8093083.00 
32528,4718280.40 
32529,6414410.30 
32530,5345000.00 
32531,6414410.30 
32532,14641373.00 
32533,6961418.70 
32534,5221015.90 
32535,5557779.50 
32536,14255357.30 
32537,6031315.60 
32538,8921223.60 
32539,6027714.00 
32540,7982752.00 
32541,11640000.00 
32542,5663500.00 
32543,6510671.80 
32544,5016766.60 
32545,5016766.60 
32546,10152490.90 
32547,6524601.40 
32548,4677121.90 
32549,3865366.60 
32550,7565144.70 
32551,4767191.20 
32552,6556882.80 
32553,7295315.00 
32554,10937873.90 
32555,9168067.20 
32556,10356500.00 
32557,4066033.00 
32558,6017473.60 
32559,8542150.00 
32560,5828676.20 
32561,5917500.00 
32562,9651300.00 
32563,7026154.10 
32564,6104195.20 
32565,6485540.00 
32566,4894878.60 
32567,5022683.10 
32568,9356109.80 
32569,5735326.50 
32570,5735000.00 
32571,6540850.00 
32572,7752039.90 
32573,7839315.00 
32574,7331709.40 
32575,7085000.00 
32576,7406925.00 
32577,4036756.40 
32578,6726831.80 
32579,8504737.10 
32580,6120000.00 
32581,4771663.30 
32582,7752039.90 
32583,7337970.90 
32584,4291494.70 
32585,4709526.50 
32586,5704638.40 
32587,5644230.70 
32588,6035675.10 
32589,2653430.30 
32590,10126491.20 
32591,7840582.00 
32592,4661863.60 
32593,3915993.30 
32594,4498971.10 
32595,6031315.60 
32596,9607293.10 
32597,7435780.00 
32598,9117939.10 
32599,7189967.20 
32600,8317638.70 
32601,5106498.40 
32602,6859500.00 
32603,5796950.00 
32604,6271250.00 
32605,5573937.70 
32606,5309424.20 
32607,8093083.00 
32608,8054059.90 
32609,6633038.70 
32610,7228824.40 
32611,6957267.60 
32612,3829405.60 
32613,5501097.60 
32614,9234855.90 
32615,4691908.20 
32616,5498493.00 
32617,7972230.00 
32618,5626400.00 
32619,4222292.70 
32620,6966873.30 
32621,4717000.00 
32622,16137061.40 
32623,8542500.00 
32624,14343557.00 
32625,9072600.50 
32626,7383750.00 
32627,7097198.60 
32628,5835655.60 
32629,11053962.00 
32630,6951477.00 
32631,4859130.00 
32632,7283978.80 
32633,5906500.90 
32634,6409067.00 
32635,9860113.80 
32636,4472000.00 
32637,8152503.70 
32638,7122916.40 
32639,9765685.30 
32640,4962790.00 
32641,6850422.50 
32642,6041250.00 
32643,13891999.20 
32644,5926958.00 
32645,5409250.00 
32646,6554610.90 
32647,13466283.50 
32648,6489181.80 
32649,7022033.10 
32650,7593500.00 
32651,2212957.90 
32652,9846614.50 
32653,9364190.60 
32654,5752500.00 
32655,11432733.30 
32656,4997812.80 
32657,5624950.00 
32658,7577086.00 
32659,3911947.00 
32660,5680604.50 
32661,6770173.90 
32662,12058877.60 
32663,9864266.60 
32664,9428741.00 
32665,13466283.50 
32666,6951997.10 
32667,6889000.00 
32668,5967897.50 
32669,9856792.60 
32670,7255065.00 
32671,5273133.10 
32672,4602219.10 
32673,9439912.10 
32674,5743750.00 
32675,5295604.50 
32676,5958666.60 
32677,4694357.70 
32678,9797206.40 
32679,4013787.50 
32680,18008569.40 
32681,9281973.90 
32682,5485714.10 
32683,16981469.20 
32684,5737870.80 
32685,6400875.30 
32686,6750566.10 
32687,4418900.50 
32688,6027500.00 
32689,6550973.80 
32690,8136464.70 
32691,6994450.00 
32692,12660102.00 
32693,7955818.00 
32694,6589324.50 
32695,8795581.40 
32696,4250736.90 
32697,6585623.80 
32698,5577500.00 
32699,6001155.10 
32700,8476227.10 
32701,11861913.20 
32702,8575916.30 
32703,10057500.00 
32704,11079794.80 
32705,9648820.00 
32706,5312061.00 
32707,7155994.30 
32708,6137500.00 
32709,6028000.00 
32710,8479340.70 
32711,6220000.00 
32712,7391870.80 
32713,6553847.60 
32714,6190090.00 
32715,4393691.40 
32716,4565733.90 
32717,8202500.00 
32718,9307500.00 
32719,6340656.40 
32720,4877500.00 
32721,16117978.30 
32722,6414410.30 
32723,2722875.00 
32724,7531504.40 
32725,14476367.00 
32726,4719950.00 
32727,5666561.20 
32728,8627707.50 
32729,4664000.00 
32730,9542112.40 
32731,5871176.40 
32732,5832533.00 
32733,7667062.10 
32734,4845779.40 
32735,6314992.60 
32736,4530232.30 
32737,5052943.00 
32738,7926650.00 
32739,23364357.10 
32740,5640869.70 
32741,5947500.00 
32742,12705441.40 
32743,7362468.10 
32744,12739114.60 
32745,5578000.00 
32746,10640383.30 
32747,6329565.80 
32748,4132349.30 
32749,4066033.00 
32750,8195830.00 
32751,5233614.60 
32752,29208644.70 
32753,4599337.80 
32754,8228100.50 
32755,6565000.00 
32756,7034000.00 
32757,9744936.70 
32758,7071950.00 
32759,4884500.00 
32760,5390000.00 
32761,5063947.30 
32762,6344239.80 
32763,6313197.50 
32764,5827766.00 
32765,5573937.70 
32766,8104532.00 
32767,6365117.00 
32768,5681125.00 
32769,6087500.00 
32770,6443199.40 
32771,12980474.00 
32772,14206840.40 
32773,5463714.40 
32774,6080004.50 
32775,6112514.20 
32776,5842500.00 
32777,5804750.00 
32778,6156000.00 
32779,4524280.40 
32780,8066000.00 
32781,5023900.00 
32782,5822500.00 
32783,11094071.30 
32784,9949638.70 
32785,6514126.40 
32786,5328397.70 
32787,10373812.40 
32788,5611250.00 
32789,5472400.00 
32790,4786050.70 
32791,5704638.40 
32792,5498250.00 
32793,15923270.10 
32794,2195851.10 
32795,5851846.50 
32796,5644759.80 
32797,6102500.00 
32798,8390937.80 
32799,10855173.60 
32800,4339432.60 
32801,6493347.60 
32802,8273388.30 
32803,5518750.00 
32804,9340492.30 
32805,9041866.40 
32806,5110000.00 
32807,4335202.80 
32808,5470175.50 
32809,8806625.20 
32810,6527673.90 
32811,8383000.00 
32812,4966129.60 
32813,6756000.00 
32814,4525667.70 
32815,5577875.70 
32816,4458839.20 
32817,6316500.00 
32818,8514300.80 
32819,3580877.50 
32820,5120422.50 
32821,14971290.00 
32822,4985000.00 
32823,8237985.40 
32824,5206001.30 
32825,6297500.00 
32826,10883704.80 
32827,10759784.40 
32828,5060437.10 
32829,5360000.00 
32830,5557779.50 
32831,6532251.40 
32832,3704915.20 
32833,11281185.70 
32834,7601334.30 
32835,5520000.00 
32836,4931858.50 
32837,6190847.60 
32838,4532450.00 
32839,22247980.00 
32840,6217500.00 
32841,5661747.30 
32842,5997650.00 
32843,3887860.80 
32844,5557779.50 
32845,7518575.30 
32846,10721142.00 
32847,3871874.50 
32848,10926950.00 
32849,4268550.70 
32850,7923306.20 
32851,9272933.50 
32852,4350654.60 
32853,4078531.50 
32854,7987500.00 
32855,9440771.20 
32856,5040000.00 
32857,10313329.60 
32858,3859559.80 
32859,5197958.40 
32860,7612333.60 
32861,5230000.00 
32862,7759351.00 
32863,6414410.30 
32864,8596750.00 
32865,8850301.40 
32866,3859559.80 
32867,3614641.50 
32868,9607293.10 
32869,6009579.80 
32870,6403592.20 
32871,5312061.00 
32872,7522953.90 
32873,5291399.80 
32874,5577875.70 
32875,19619321.20 
32876,6687085.00 
32877,7459138.70 
32878,12538218.90 
32879,4083233.00 
32880,8178973.00 
32881,8245744.00 
32882,8042505.10 
32883,5577875.70 
32884,7713362.30 
32885,5385087.90 
32886,4236500.00 
32887,6259657.50 
32888,9003210.10 
32889,5326472.90 
32890,5573937.70 
32891,6305250.30 
32892,5260000.00 
32893,8969858.60 
32894,4268500.00 
32895,8809592.00 
32896,6561755.70 
32897,3580877.50 
32898,10273660.60 
32899,6079500.00 
32900,5420093.20 
32901,6215000.00 
32902,8224600.50 
32903,8292000.00 
32904,9204754.60 
32905,6662920.00 
32906,7551700.00 
32907,4921533.60 
32908,7997659.50 
32909,3212760.40 
32910,6752500.00 
32911,9362500.00 
32912,7314462.60 
32913,6998222.40 
32914,5461789.00 
32915,6045885.00 
32916,10404290.20 
32917,5570000.00 
32918,10706302.90 
32919,12780005.20 
32920,4185000.00 
32921,4999706.20 
32922,5138100.00 
32923,5326838.00 
32924,3864277.70 
32925,4377000.00 
32926,3661356.00 
32927,10629664.10 
32928,8103750.00 
32929,8860300.00 
32930,5736110.50 
32931,7598712.50 
32932,6698326.50 
32933,5940700.00 
32934,4670950.00 
32935,11875379.50 
32936,5042249.40 
32937,3994767.60 
32938,8652622.70 
32939,5295604.50 
32940,7615928.90 
32941,9746335.70 
32942,7696106.60 
32943,4940000.00 
32944,5723878.50 
32945,5085290.90 
32946,8039233.50 
32947,5835655.60 
32948,12564270.40 
32949,6284813.00 
32950,3488000.00 
32951,7909500.00 
32952,9725529.60 
32953,7000783.40 
32954,9002500.00 
32955,11080195.90 
32956,5730000.00 
32957,10038692.50 
32958,12141652.10 
32959,11437367.20 
32960,7242915.80 
32961,10268263.40 
32962,5295604.50 
32963,9645982.50 
32964,4332500.00 
32965,9197916.80 
32966,6700244.90 
32967,6274873.30 
32968,5153500.00 
32969,6633605.10 
32970,6175000.00 
32971,5816985.30 
32972,4822522.00 
32973,6279637.30 
32974,8708241.30 
32975,8081413.00 
32976,6726800.00 
32977,6481324.40 
32978,7280956.50 
32979,5242824.20 
32980,4995618.10 
32981,4726000.00 
32982,5146250.00 
32983,6805369.70 
32984,5019750.00 
32985,4615000.00 
32986,7360205.30 
32987,8302550.70 
32988,6812236.00 
32989,4443799.10 
32990,9413851.80 
32991,3887229.10 
32992,6854201.90 
32993,4159890.00 
32994,3915993.30 
32995,9695153.50 
32996,7663597.10 
32997,10203187.00 
32998,12209707.60 
32999,4110297.30 
33000,6122500.00 
33001,5993232.50 
33002,6079156.30 
33003,4238812.50 
33004,6922500.00 
33005,8773459.10 
33006,11641688.00 
33007,5397000.00 
33008,4192557.80 
33009,4406027.50 
33010,5921417.50 
33011,5143800.60 
33012,5476337.30 
33013,4226232.90 
33014,5194703.40 
33015,5664423.30 
33016,4259518.80 
33017,5015028.00 
33018,5660000.00 
33019,6305250.30 
33020,6832757.90 
33021,7030662.40 
33022,5295000.00 
33023,7730484.60 
33024,11970539.40 
33025,4346200.00 
33026,5557779.50 
33027,3978596.50 
33028,6280565.40 
33029,6499901.00 
33030,8166673.00 
33031,4421067.50 
33032,10033309.40 
33033,7479465.20 
33034,4062647.10 
33035,7065035.10 
33036,4143611.60 
33037,7414721.10 
33038,4609763.80 
33039,6958713.70 
33040,11541634.00 
33041,4272451.10 
33042,9617129.80 
33043,7900373.50 
33044,6741478.80 
33045,15450402.30 
33046,7196252.90 
33047,9117939.10 
33048,11212065.60 
33049,16638914.90 
33050,8208500.00 
33051,6558479.10 
33052,9749181.50 
33053,8272818.40 
33054,4783666.90 
33055,11593741.00 
33056,5931081.30 
33057,6754485.90 
33058,6051053.40 
33059,10134725.00 
33060,5179000.00 
33061,4331144.70 
33062,7624930.00 
33063,6405409.80 
33064,5692233.90 
33065,5645855.80 
33066,7510000.00 
33067,3424509.50 
33068,6495000.00 
33069,13466283.50 
33070,10377642.20 
33071,12485765.80 
33072,6300000.00 
33073,3679016.30 
33074,12996952.00 
33075,5753376.80 
33076,8871595.50 
33077,7464000.00 
33078,4975838.70 
33079,10393550.00 
33080,7412690.40 
33081,14158796.10 
33082,8163141.20 
33083,6417778.10 
33084,4762297.30 
33085,10764465.20 
33086,11283209.80 
33087,4004000.00 
33088,5176200.00 
33089,11102695.40 
33090,9267500.00 
33091,5247500.00 
33092,6173572.60 
33093,15538935.40 
33094,5016766.60 
33095,3686447.60 
33096,9992493.70 
33097,4887866.00 
33098,5934450.00 
33099,5411500.00 
33100,6510671.80 
33101,5651500.00 
33102,6122500.00 
33103,3074396.90 
33104,4161886.80 
33105,9742581.30 
33106,3145000.00 
33107,4208596.60 
33108,12145750.00 
33109,3472500.00 
33110,5784124.10 
33111,5732500.00 
33112,5295604.50 
33113,7278445.90 
33114,4805699.30 
33115,11743703.50 
33116,5635969.20 
33117,6239000.00 
33118,12436794.40 
33119,13772927.50 
33120,3556196.00 
33121,7274113.20 
33122,5292500.00 
33123,28878669.20 
33124,3017100.40 
33125,6221740.00 
33126,5870871.30 
33127,6980993.00 
33128,7410818.40 
33129,13779100.60 
33130,8778625.30 
33131,9181678.60 
33132,4848000.00 
33133,23862553.10 
33134,8844000.00 
33135,6958713.70 
33136,8618750.00 
33137,4205969.30 
33138,15535697.30 
33139,6760000.00 
33140,6234130.00 
33141,10240850.00 
33142,8534000.00 
33143,3785651.80 
33144,4916305.30 
33145,8229500.00 
33146,6176352.60 
33147,4683226.50 
33148,6529850.00 
33149,14930000.00 
33150,5987501.80 
33151,5086072.60 
33152,18171332.20 
33153,13958112.90 
33154,8604500.00 
33155,11516361.80 
33156,8457500.00 
33157,6031315.60 
33158,14076679.40 
33159,4605500.00 
33160,4807834.70 
33161,6375000.00 
33162,9036189.50 
33163,4827318.00 
33164,5410438.20 
33165,7542503.70 
33166,5771730.70 
33167,4792368.20 
33168,8057750.00 
33169,5175132.00 
33170,7615286.70 
33171,7450500.00 
33172,7784447.40 
33173,4950700.00 
33174,7400036.00 
33175,4174186.20 
33176,6518500.00 
33177,6375605.00 
33178,6820948.60 
33179,15532520.20 
33180,5718632.00 
33181,7250847.60 
33182,6237231.00 
33183,4670069.10 
33184,5173768.30 
33185,6866952.40 
33186,5460000.00 
33187,6381500.00 
33188,5481698.80 
33189,5750000.00 
33190,5252500.00 
33191,16831315.60 
33192,7710932.90 
33193,8042505.10 
33194,5295604.50 
33195,7297436.80 
33196,5476337.30 
33197,5602549.40 
33198,5678650.00 
33199,7898706.70 
33200,4196831.30 
33201,5847243.00 
33202,10653855.00 
33203,7570000.00 
33204,6697592.80 
33205,7362468.10 
33206,6788347.60 
33207,11048748.90 
33208,10010250.00 
33209,5652079.80 
33210,3401676.00 
33211,6279537.90 
33212,5912137.30 
33213,5191798.50 
33214,8565000.00 
33215,4197924.40 
33216,3997490.60 
33217,4916571.80 
33218,5561000.00 
33219,4174186.20 
33220,8042505.10 
33221,4842000.00 
33222,5273519.30 
33223,2195851.10 
33224,11566092.00 
33225,6195678.20 
33226,5058547.30 
33227,4380925.70 
33228,4432371.00 
33229,8375824.50 
33230,7220373.30 
33231,8822500.00 
33232,7839315.00 
33233,9340492.30 
33234,15929487.40 
33235,6405409.80 
33236,8493000.00 
33237,14462237.90 
33238,10265799.60 
33239,5476500.00 
33240,5920688.10 
33241,5065000.00 
33242,4044950.00 
33243,4342450.00 
33244,11400372.10 
33245,7112736.70 
33246,6409957.50 
33247,4498971.10 
33248,10465895.90 
33249,13938649.40 
33250,7691000.00 
33251,8075004.70 
33252,11943809.50 
33253,6031315.60 
33254,2989390.00 
33255,9725529.60 
33256,9794386.70 
33257,6329805.70 
33258,27154237.00 
33259,5096450.00 
33260,5228772.90 
33261,8177500.00 
33262,7367491.80 
33263,5226266.00 
33264,7420978.40 
33265,9818799.60 
33266,7119137.30 
33267,7411680.30 
33268,5367655.00 
33269,11351188.80 
33270,3166449.20 
